From Timestamp,Total heat generated [MWh],Total electricity generated [MWh],Total input fuel [Sm3]
03/12/2023 17:30:00,1.5010000000000000,0.0,171
03/12/2023 18:00:00,1.399,0.0,164
03/12/2023 18:30:00,1.6,0.0,188
03/12/2023 19:00:00,1.302,0.0,151
03/12/2023 19:30:00,1.698,0.0,193
03/12/2023 20:00:00,1.1,0.0,127
03/12/2023 20:30:00,1.8,0.0,212
03/12/2023 21:00:00,1.1,0.0,128
03/12/2023 21:30:00,1.802,0.0,211
03/12/2023 22:00:00,1.198,0.0,131
03/12/2023 22:30:00,1.5010000000000000,0.0,180
03/12/2023 23:00:00,1.499,0.0,162
03/12/2023 23:30:00,1.201,0.0,141
04/12/2023 00:00:00,1.7,0.0,198
04/12/2023 00:30:00,1.099,0.0,127
04/12/2023 01:00:00,1.9000000000000000,0.0,222
04/12/2023 01:30:00,1.1,0.0,126
04/12/2023 02:00:00,1.701,0.0,193
04/12/2023 02:30:00,1.4,0.0,156
04/12/2023 03:00:00,1.099,0.0,137
04/12/2023 03:30:00,1.9000000000000000,0.0,209
04/12/2023 04:00:00,1.1,0.0,126
04/12/2023 04:30:00,1.7000000000000000,0.0,203
04/12/2023 05:00:00,1.301,0.0,141
04/12/2023 05:30:00,1.2,0.0,152
04/12/2023 06:00:00,1.6990000000000000,0.0,197
04/12/2023 06:30:00,1.2,0.0,126
04/12/2023 07:00:00,1.8010000000000000,0.0,219
04/12/2023 07:30:00,1.2990000000000000,0.0,145
04/12/2023 08:00:00,1.501,0.0,179
04/12/2023 08:30:00,1.599,0.0,183
04/12/2023 09:00:00,1.2000000000000000,0.0,147
04/12/2023 09:30:00,1.9010000000000000,0.0,212
04/12/2023 10:00:00,1.1,0.0,128
04/12/2023 10:30:00,1.8000000000000000,0.0,211
04/12/2023 11:00:00,1.199,0.0,132
04/12/2023 11:30:00,1.6,0.0,191
04/12/2023 12:00:00,1.4000000000000000,0.0,153
04/12/2023 12:30:00,1.3,0.0,161
04/12/2023 13:00:00,1.601,0.0,175
04/12/2023 13:30:00,1.3,0.0,149
04/12/2023 14:00:00,1.699,0.0,192
04/12/2023 14:30:00,1.1,0.0,127
04/12/2023 15:00:00,1.7000000000000000,0.0,202
04/12/2023 15:30:00,1.101,0.0,127
04/12/2023 16:00:00,1.099,0.0,133
04/12/2023 16:30:00,1.9010000000000000,0.0,202
